date,district,rainfall_mm,river_level_m,temperature_c,humidity_pct,elevation_m,ndvi,soil_moisture,days_since_last_flood,flood_occurred,flood_severity,rainfall_7day_cumsum,rainfall_30day_cumsum,api,river_rise_rate,rainfall_river_interaction,is_monsoon,month_sin,month_cos,rainfall_intensity,flood_risk_index,seasonal_risk
2022-03-20,Guwahati,0.0,4.23,30.8,57.2,55.4,0.401,0.385,73,0,0,18.199999999999942,43.0,1.2089627582142906,0.05000000000000071,76.98599999999976,0,1.0,6.123233995736766e-17,0.0,76.98599999999976,0.0
2022-03-21,Guwahati,0.0,4.32,25.7,50.4,54.0,0.361,0.376,74,0,0,18.199999999999942,43.0,0.9067220686607179,0.08999999999999986,78.62399999999975,0,1.0,6.123233995736766e-17,0.0,78.62399999999975,0.0
2022-03-22,Guwahati,1.8,4.37,27.8,56.8,54.2,0.365,0.433,75,0,0,2.5999999999999432,44.8,1.1300415514955384,0.04999999999999982,11.361999999999751,0,1.0,6.123233995736766e-17,0.0625,11.361999999999751,0.0
2022-03-23,Guwahati,0.0,4.0,30.7,52.4,55.5,0.494,0.206,76,0,0,2.5999999999999432,38.599999999999994,0.8475311636216538,-0.3700000000000001,10.399999999999773,0,1.0,6.123233995736766e-17,0.0,10.399999999999773,0.0
2022-03-24,Guwahati,0.0,4.58,25.7,71.8,54.4,0.301,0.245,77,0,0,2.5999999999999432,38.599999999999994,0.6356483727162403,0.5800000000000001,11.90799999999974,0,1.0,6.123233995736766e-17,0.0,11.90799999999974,0.0
2022-03-25,Guwahati,0.0,3.95,28.8,47.5,55.6,0.277,0.349,78,0,0,1.7999999999999432,37.599999999999994,0.47673627953718023,-0.6299999999999999,7.109999999999776,0,1.0,6.123233995736766e-17,0.0,7.109999999999776,0.0
2022-03-26,Guwahati,0.1,4.69,25.5,45.5,55.2,0.283,0.221,79,0,0,1.8999999999999433,35.699999999999996,0.38255220965288517,0.7400000000000002,8.910999999999735,0,1.0,6.123233995736766e-17,0.0037735849056603774,8.910999999999735,0.0
2022-03-27,Guwahati,0.0,4.55,28.2,60.4,55.1,0.339,0.327,80,0,0,1.8999999999999433,35.699999999999996,0.28691415723966385,-0.14000000000000057,8.644999999999742,0,1.0,6.123233995736766e-17,0.0,8.644999999999742,0.0
2022-03-28,Guwahati,0.0,3.74,24.0,47.3,54.5,0.408,0.213,81,0,0,1.8999999999999433,33.8,0.21518561792974789,-0.8099999999999996,7.1059999999997885,0,1.0,6.123233995736766e-17,0.0,7.1059999999997885,0.0
2022-03-29,Guwahati,0.0,3.99,27.1,46.0,55.1,0.253,0.331,82,0,0,0.09999999999994316,33.8,0.16138921344731091,0.25,0.39899999999977326,0,1.0,6.123233995736766e-17,0.0,0.39899999999977326,0.0
2022-03-30,Guwahati,2.5,4.57,27.1,62.6,54.8,0.212,0.344,83,0,0,2.5999999999999432,35.699999999999996,0.7460419100854832,0.5800000000000001,11.881999999999742,0,1.0,6.123233995736766e-17,0.0889679715302491,11.881999999999742,0.0
2022-03-31,Guwahati,0.0,3.86,30.0,54.5,55.9,0.467,0.366,84,0,0,2.5999999999999432,35.699999999999996,0.5595314325641123,-0.7100000000000004,10.035999999999781,0,1.0,6.123233995736766e-17,0.0,10.035999999999781,0.0
2022-04-01,Guwahati,0.0,3.75,21.3,54.4,55.1,0.391,0.255,85,0,0,2.5999999999999432,35.699999999999996,0.41964857442308423,-0.10999999999999988,9.749999999999787,0,0.8660254037844387,-0.4999999999999998,0.0,9.749999999999787,0.0
2022-04-02,Guwahati,0.0,4.02,28.9,59.3,54.6,0.241,0.383,86,0,0,2.499999999999943,35.0,0.3147364308173132,0.2699999999999996,10.04999999999977,0,0.8660254037844387,-0.4999999999999998,0.0,10.04999999999977,0.0
2022-04-03,Guwahati,0.0,4.17,21.5,73.7,54.3,0.418,0.306,87,0,0,2.499999999999943,35.0,0.23605232311298488,0.15000000000000036,10.424999999999763,0,0.8660254037844387,-0.4999999999999998,0.0,10.424999999999763,0.0
2022-04-04,Guwahati,1.0,3.48,23.9,46.3,54.2,0.274,0.184,88,0,0,3.499999999999943,36.0,0.42703924233473867,-0.69,12.179999999999803,0,0.8660254037844387,-0.4999999999999998,0.040160642570281124,12.179999999999803,0.0
2022-04-05,Guwahati,0.6,4.01,26.7,68.6,54.8,0.461,0.304,89,0,0,4.099999999999943,26.6,0.470279431751054,0.5299999999999998,16.440999999999768,0,0.8660254037844387,-0.4999999999999998,0.021660649819494584,16.440999999999768,0.0
2022-04-06,Guwahati,2.7,4.3,27.2,57.9,54.9,0.413,0.345,90,0,0,4.299999999999944,27.599999999999998,1.0277095738132904,0.29000000000000004,18.489999999999757,0,0.8660254037844387,-0.4999999999999998,0.09574468085106384,18.489999999999757,0.0
2022-04-07,Guwahati,0.0,4.09,23.4,59.1,54.4,0.443,0.285,91,0,0,4.299999999999944,26.9,0.7707821803599678,-0.20999999999999996,17.58699999999977,0,0.8660254037844387,-0.4999999999999998,0.0,17.58699999999977,0.0
2022-04-08,Guwahati,0.0,4.16,27.6,42.1,54.7,0.397,0.203,92,0,0,4.299999999999944,26.9,0.5780866352699758,0.07000000000000028,17.887999999999767,0,0.8660254037844387,-0.4999999999999998,0.0,17.887999999999767,0.0
2022-04-09,Guwahati,0.0,4.74,29.5,58.2,55.2,0.363,0.278,93,0,0,4.299999999999944,26.9,0.4335649764524819,0.5800000000000001,20.381999999999735,0,0.8660254037844387,-0.4999999999999998,0.0,20.381999999999735,0.0
2022-04-10,Guwahati,0.5,4.2,24.6,54.2,55.3,0.353,0.362,94,0,0,4.799999999999944,27.4,0.4501737323393614,-0.54,20.159999999999766,0,0.8660254037844387,-0.4999999999999998,0.01953125,20.159999999999766,0.0
2022-04-11,Guwahati,1.4,4.45,24.4,43.1,55.1,0.215,0.34,95,0,0,5.199999999999943,28.799999999999997,0.687630299254521,0.25,23.13999999999975,0,0.8660254037844387,-0.4999999999999998,0.05511811023622047,23.13999999999975,0.0
2022-04-12,Guwahati,4.9,4.35,21.0,44.4,55.2,0.42,0.247,96,0,0,9.499999999999943,33.7,1.7407227244408907,-0.10000000000000053,41.32499999999975,0,0.8660254037844387,-0.4999999999999998,0.22272727272727275,41.32499999999975,0.0
2022-04-13,Guwahati,0.0,4.53,25.7,46.15,55.2,0.535,0.396,0,1,1,6.799999999999943,33.7,1.305542043330668,0.1800000000000006,30.803999999999743,0,0.8660254037844387,-0.4999999999999998,0.0,30.803999999999743,0.0
2022-04-14,Guwahati,0.0,4.22,30.9,47.9,55.5,0.581,0.397,1,0,0,6.799999999999944,16.3,0.9791565324980009,-0.3100000000000005,28.69599999999976,0,0.8660254037844387,-0.4999999999999998,0.0,28.69599999999976,0.0
2022-04-15,Guwahati,0.0,4.34,22.6,60.7,54.8,0.195,0.245,2,0,0,6.799999999999944,16.3,0.7343673993735007,0.1200000000000001,29.511999999999755,0,0.8660254037844387,-0.4999999999999998,0.0,29.511999999999755,0.0
2022-04-16,Guwahati,0.0,4.85,24.6,57.3,56.0,0.434,0.271,3,0,0,6.799999999999944,16.3,0.5507755495301255,0.5099999999999998,32.97999999999973,0,0.8660254037844387,-0.4999999999999998,0.0,32.97999999999973,0.0
2022-04-17,Guwahati,0.0,3.85,32.3,50.5,55.3,0.381,0.281,4,0,0,6.299999999999944,15.5,0.4130816621475941,-0.9999999999999996,24.254999999999786,0,0.8660254037844387,-0.4999999999999998,0.0,24.254999999999786,0.0
2022-04-18,Guwahati,0.0,4.08,31.2,57.5,55.5,0.228,0.354,5,0,0,4.8999999999999435,15.5,0.3098112466106956,0.22999999999999998,19.99199999999977,0,0.8660254037844387,-0.4999999999999998,0.0,19.99199999999977,0.0
2022-04-19,Guwahati,0.0,4.3,22.2,79.3,54.9,0.422,0.252,6,0,0,0.0,15.5,0.2323584349580217,0.21999999999999975,0.0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0
2022-04-20,Guwahati,0.5,3.84,30.3,56.8,54.7,0.48,0.234,7,0,0,0.49999999999994316,16.0,0.29926882621851625,-0.45999999999999996,1.9199999999997817,0,0.8660254037844387,-0.4999999999999998,0.01597444089456869,1.9199999999997817,0.0
2022-04-21,Guwahati,0.0,4.34,25.9,36.3,54.7,0.263,0.339,8,0,0,0.49999999999994316,14.200000000000001,0.2244516196638872,0.5,2.169999999999753,0,0.8660254037844387,-0.4999999999999998,0.0,2.169999999999753,0.0
2022-04-22,Guwahati,2.1,4.47,29.1,44.2,55.7,0.615,0.346,9,0,0,2.5999999999999432,16.3,0.6933387147479154,0.1299999999999999,11.621999999999746,0,0.8660254037844387,-0.4999999999999998,0.06976744186046512,11.621999999999746,0.0
2022-04-23,Guwahati,0.8,3.69,23.3,51.0,54.8,0.419,0.243,10,0,0,3.3999999999999435,17.1,0.7200040360609365,-0.7799999999999998,12.545999999999792,0,0.8660254037844387,-0.4999999999999998,0.03292181069958848,12.545999999999792,0.0
2022-04-24,Guwahati,0.0,4.31,22.7,35.8,54.9,0.248,0.304,11,0,0,3.3999999999999435,17.1,0.5400030270457024,0.6199999999999997,14.653999999999755,0,0.8660254037844387,-0.4999999999999998,0.0,14.653999999999755,0.0
2022-04-25,Guwahati,0.0,4.53,28.5,54.8,54.5,0.445,0.276,12,0,0,3.3999999999999435,17.0,0.40500227028427677,0.22000000000000064,15.401999999999745,0,0.8660254037844387,-0.4999999999999998,0.0,15.401999999999745,0.0
2022-04-26,Guwahati,0.0,4.19,25.7,40.2,53.9,0.289,0.174,13,0,0,3.3999999999999435,17.0,0.30375170271320756,-0.33999999999999986,14.245999999999764,0,0.8660254037844387,-0.4999999999999998,0.0,14.245999999999764,0.0
2022-04-27,Guwahati,0.0,4.41,26.6,40.9,54.8,0.399,0.272,14,0,0,2.8999999999999435,17.0,0.22781377703490568,0.21999999999999975,12.788999999999751,0,0.8660254037844387,-0.4999999999999998,0.0,12.788999999999751,0.0
2022-04-28,Guwahati,0.0,4.0,29.9,56.4,54.6,0.361,0.434,15,0,0,2.8999999999999435,17.0,0.17086033277617926,-0.41000000000000014,11.599999999999774,0,0.8660254037844387,-0.4999999999999998,0.0,11.599999999999774,0.0
2022-04-29,Guwahati,0.0,4.29,26.9,49.8,55.4,0.352,0.22,16,0,0,0.7999999999999432,14.5,0.12814524958213444,0.29000000000000004,3.4319999999997566,0,0.8660254037844387,-0.4999999999999998,0.0,3.4319999999997566,0.0
2022-04-30,Guwahati,0.0,4.98,26.6,53.8,55.2,0.31,0.375,17,0,0,0.0,14.5,0.09610893718660082,0.6900000000000004,0.0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0
2022-05-01,Guwahati,0.0,4.73,27.4,74.7,56.1,0.363,0.461,18,0,0,0.0,14.5,0.07208170288995061,-0.25,0.0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2022-05-02,Guwahati,0.0,4.84,33.0,57.2,54.2,0.369,0.331,19,0,0,0.0,14.5,0.05406127716746296,0.10999999999999943,0.0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2022-05-03,Guwahati,0.0,4.62,28.9,40.7,54.9,0.594,0.288,20,0,0,0.0,14.5,0.04054595787559722,-0.21999999999999975,0.0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2022-05-04,Guwahati,7.4,5.02,26.2,50.0,55.0,0.444,0.383,21,0,0,7.3999999999999435,20.9,1.880409468406698,0.39999999999999947,37.14799999999971,0,0.49999999999999994,-0.8660254037844387,0.2720588235294118,37.14799999999971,0.0
2022-05-05,Guwahati,1.2,4.53,27.6,57.0,55.7,0.406,0.325,22,0,0,8.599999999999943,21.500000000000004,1.7103071013050235,-0.4899999999999993,38.95799999999974,0,0.49999999999999994,-0.8660254037844387,0.04195804195804195,38.95799999999974,0.0
2022-05-06,Guwahati,1.1,4.24,25.3,54.9,54.7,0.451,0.245,23,0,0,9.699999999999944,19.9,1.5577303259787678,-0.29000000000000004,41.127999999999766,0,0.49999999999999994,-0.8660254037844387,0.041825095057034224,41.127999999999766,0.0
2022-05-07,Guwahati,0.0,4.67,30.0,63.8,53.3,0.392,0.312,24,0,0,9.699999999999944,19.9,1.1682977444840759,0.4299999999999997,45.29899999999974,0,0.49999999999999994,-0.8660254037844387,0.0,45.29899999999974,0.0
2022-05-08,Guwahati,12.4,4.5,23.7,52.2,54.8,0.428,0.281,25,0,0,22.099999999999945,32.3,3.976223308363057,-0.16999999999999993,99.44999999999975,0,0.49999999999999994,-0.8660254037844387,0.5020242914979758,99.44999999999975,0.0
2022-05-09,Guwahati,0.0,4.42,26.8,46.5,54.6,0.472,0.259,26,0,0,22.099999999999945,32.3,2.9821674812722927,-0.08000000000000007,97.68199999999975,0,0.49999999999999994,-0.8660254037844387,0.0,97.68199999999975,0.0
2022-05-10,Guwahati,0.0,4.75,24.5,60.9,54.8,0.379,0.402,27,0,0,22.099999999999945,31.8,2.2366256109542197,0.33000000000000007,104.97499999999974,0,0.49999999999999994,-0.8660254037844387,0.0,104.97499999999974,0.0
2022-05-11,Guwahati,1.3,5.01,30.5,64.0,54.5,0.316,0.247,28,0,0,15.999999999999945,31.700000000000003,2.0024692082156648,0.2599999999999998,80.15999999999973,0,0.49999999999999994,-0.8660254037844387,0.04126984126984127,80.15999999999973,0.0
2022-05-12,Guwahati,1.3,4.44,26.6,41.6,55.0,0.367,0.299,29,0,0,16.099999999999945,28.100000000000005,1.8268519061617485,-0.5699999999999994,71.48399999999977,0,0.49999999999999994,-0.8660254037844387,0.04710144927536232,71.48399999999977,0.0
2022-05-13,Guwahati,2.9,5.09,27.9,41.8,55.3,0.466,0.327,30,0,0,17.89999999999994,31.0,2.0951389296213114,0.6499999999999995,91.1109999999997,0,0.49999999999999994,-0.8660254037844387,0.10034602076124567,91.1109999999997,0.0
2022-05-14,Guwahati,0.0,4.66,29.0,64.8,54.3,0.311,0.232,31,0,0,17.89999999999994,31.0,1.5713541972159835,-0.4299999999999997,83.41399999999973,0,0.49999999999999994,-0.8660254037844387,0.0,83.41399999999973,0.0
2022-05-15,Guwahati,0.3,4.39,23.8,63.3,55.4,0.264,0.339,32,0,0,5.799999999999943,31.3,1.2535156479119876,-0.27000000000000046,25.461999999999748,0,0.49999999999999994,-0.8660254037844387,0.012096774193548387,25.461999999999748,0.0
2022-05-16,Guwahati,0.0,4.7,26.9,60.2,54.8,0.427,0.179,33,0,0,5.799999999999943,31.300000000000004,0.9401367359339907,0.3100000000000005,27.25999999999973,0,0.49999999999999994,-0.8660254037844387,0.0,27.25999999999973,0.0
2022-05-17,Guwahati,0.4,4.4,28.0,42.9,54.6,0.313,0.474,34,0,0,6.199999999999943,31.700000000000003,0.805102551950493,-0.2999999999999998,27.279999999999752,0,0.49999999999999994,-0.8660254037844387,0.013793103448275864,27.279999999999752,0.0
2022-05-18,Guwahati,0.0,4.55,26.8,58.4,54.3,0.455,0.236,35,0,0,4.8999999999999435,31.700000000000003,0.6038269139628697,0.14999999999999947,22.294999999999742,0,0.49999999999999994,-0.8660254037844387,0.0,22.294999999999742,0.0
2022-05-19,Guwahati,0.0,4.59,28.2,47.0,55.2,0.411,0.289,36,0,0,3.5999999999999432,31.700000000000003,0.4528701854721523,0.040000000000000036,16.523999999999738,0,0.49999999999999994,-0.8660254037844387,0.0,16.523999999999738,0.0
2022-05-20,Guwahati,0.0,4.98,24.7,50.0,54.5,0.379,0.267,37,0,0,0.6999999999999431,31.200000000000003,0.33965263910411425,0.39000000000000057,3.485999999999717,0,0.49999999999999994,-0.8660254037844387,0.0,3.485999999999717,0.0
2022-05-21,Guwahati,0.0,5.16,27.7,55.4,54.9,0.347,0.305,38,0,0,0.6999999999999431,31.200000000000003,0.2547394793280857,0.17999999999999972,3.6119999999997066,0,0.49999999999999994,-0.8660254037844387,0.0,3.6119999999997066,0.0
2022-05-22,Guwahati,0.0,4.92,29.1,51.5,55.5,0.521,0.248,39,0,0,0.3999999999999432,29.1,0.1910546094960643,-0.2400000000000002,1.9679999999997204,0,0.49999999999999994,-0.8660254037844387,0.0,1.9679999999997204,0.0
2022-05-23,Guwahati,2.0,4.87,30.1,41.2,54.9,0.494,0.306,40,0,0,2.399999999999943,30.3,0.6432909571220482,-0.04999999999999982,11.687999999999723,0,0.49999999999999994,-0.8660254037844387,0.06430868167202572,11.687999999999723,0.0
2022-05-24,Guwahati,3.6,4.43,18.1,42.3,54.6,0.429,0.33,41,0,0,5.599999999999943,33.9,1.3824682178415362,-0.4400000000000004,24.807999999999744,0,0.49999999999999994,-0.8660254037844387,0.18848167539267013,24.807999999999744,0.0
2022-05-25,Guwahati,0.0,4.55,30.3,62.6,54.8,0.481,0.307,42,0,0,5.599999999999943,33.9,1.0368511633811521,0.1200000000000001,25.479999999999738,0,0.49999999999999994,-0.8660254037844387,0.0,25.479999999999738,0.0
2022-05-26,Guwahati,0.0,4.82,29.3,49.1,55.5,0.438,0.113,43,0,0,5.599999999999943,33.9,0.7776383725358641,0.27000000000000046,26.991999999999727,0,0.49999999999999994,-0.8660254037844387,0.0,26.991999999999727,0.0
2022-05-27,Guwahati,0.1,4.69,28.7,50.7,55.1,0.293,0.295,44,0,0,5.699999999999943,34.0,0.6082287794018981,-0.1299999999999999,26.732999999999738,0,0.49999999999999994,-0.8660254037844387,0.0033670033670033673,26.732999999999738,0.0
2022-05-28,Guwahati,5.3,4.98,26.7,62.8,54.7,0.358,0.206,45,0,0,10.999999999999943,39.300000000000004,1.7811715845514235,0.29000000000000004,54.779999999999724,0,0.49999999999999994,-0.8660254037844387,0.19133574007220217,54.779999999999724,0.0
2022-05-29,Guwahati,0.1,4.67,21.7,66.3,55.0,0.421,0.345,46,0,0,11.099999999999943,39.4,1.3608786884135675,-0.3100000000000005,51.83699999999973,0,0.49999999999999994,-0.8660254037844387,0.004405286343612335,51.83699999999973,0.0
2022-05-30,Guwahati,1.8,4.33,25.6,47.6,55.0,0.392,0.32,47,0,0,10.899999999999944,41.2,1.4706590163101756,-0.33999999999999986,47.196999999999754,0,0.49999999999999994,-0.8660254037844387,0.06766917293233082,47.196999999999754,0.0
2022-05-31,Guwahati,0.0,4.56,25.6,57.3,55.8,0.286,0.196,48,0,0,7.299999999999944,41.2,1.1029942622326316,0.22999999999999954,33.28799999999974,0,0.49999999999999994,-0.8660254037844387,0.0,33.28799999999974,0.0
2022-06-01,Guwahati,207.4,10.18,30.2,95.5,55.1,0.666,0.95,0,1,2,214.69999999999996,248.60000000000002,52.677245696674476,5.62,2185.6459999999997,1,1.2246467991473532e-16,-1.0,6.647435897435898,2185.6459999999997,248.60000000000002
2022-06-02,Guwahati,30.2,7.9,28.4,76.4,54.4,0.688,0.686,1,0,0,244.89999999999995,278.8,47.057934272505854,-2.2799999999999994,1934.7099999999996,1,1.2246467991473532e-16,-1.0,1.0272108843537415,1934.7099999999996,278.8
2022-06-03,Guwahati,27.7,8.35,28.5,78.1,56.1,0.794,0.472,2,0,0,272.49999999999994,299.1,42.218450704379386,0.4499999999999993,2275.3749999999995,1,1.2246467991473532e-16,-1.0,0.9389830508474576,2275.3749999999995,299.1
2022-06-04,Guwahati,30.6,8.06,30.8,76.6,54.6,0.519,0.645,3,0,0,297.79999999999995,328.5,39.313838028284536,-0.28999999999999915,2400.2679999999996,1,1.2246467991473532e-16,-1.0,0.9622641509433962,2400.2679999999996,328.5
2022-06-05,Guwahati,108.5,9.07,27.8,80.3,55.0,0.694,0.645,4,0,0,406.19999999999993,435.9,56.610378521213406,1.0099999999999998,3684.2339999999995,1,1.2246467991473532e-16,-1.0,3.767361111111111,3684.2339999999995,435.9
2022-06-06,Guwahati,22.0,7.34,28.4,81.9,54.7,0.544,0.5,5,0,0,426.4,457.9,47.95778389091005,-1.7300000000000004,3129.776,1,1.2246467991473532e-16,-1.0,0.7482993197278912,3129.776,457.9
2022-06-07,Guwahati,80.0,8.69,33.0,76.5,55.6,0.652,0.752,0,1,1,506.4,525.5,55.96833791818254,1.3499999999999996,4400.616,1,1.2246467991473532e-16,-1.0,2.3529411764705883,4400.616,525.5
2022-06-08,Guwahati,62.3,8.25,28.7,69.4,55.6,0.824,0.646,1,0,0,361.29999999999995,587.8,57.551253438636905,-0.4399999999999995,2980.7249999999995,1,1.2246467991473532e-16,-1.0,2.0976430976430978,2980.7249999999995,587.8
2022-06-09,Guwahati,20.8,7.75,26.7,71.5,55.5,0.653,0.561,2,0,0,351.9,608.6,48.36344007897768,-0.5,2727.225,1,1.2246467991473532e-16,-1.0,0.7509025270758123,2727.225,608.6
2022-06-10,Guwahati,13.2,7.14,31.2,97.0,55.2,0.712,0.504,3,0,0,337.4,620.5,39.57258005923326,-0.6100000000000003,2409.0359999999996,1,1.2246467991473532e-16,-1.0,0.4099378881987577,2409.0359999999996,620.5
2022-06-11,Guwahati,61.4,7.95,31.0,83.6,55.6,0.668,0.565,0,1,2,368.19999999999993,680.5999999999999,45.02943504442494,0.8100000000000005,2927.1899999999996,1,1.2246467991473532e-16,-1.0,1.91875,2927.1899999999996,680.5999999999999
2022-06-12,Guwahati,198.5,10.42,33.6,67.2,55.7,0.536,0.95,0,1,2,458.19999999999993,876.1999999999999,83.39707628331871,2.4699999999999998,4774.4439999999995,1,1.2246467991473532e-16,-1.0,5.736994219653179,4774.4439999999995,876.1999999999999
2022-06-13,Guwahati,205.7,10.22,23.8,69.6,55.6,0.61,0.948,0,1,2,641.8999999999999,1081.8999999999999,113.97280721248903,-0.1999999999999993,6560.217999999999,1,1.2246467991473532e-16,-1.0,8.294354838709676,6560.217999999999,1081.8999999999999
2022-06-14,Guwahati,71.5,8.28,26.05,81.9,54.4,0.746,0.684,1,0,0,633.3999999999999,1153.1,103.35460540936677,-1.9400000000000013,5244.551999999999,1,1.2246467991473532e-16,-1.0,2.6432532347504623,5244.551999999999,1153.1
2022-06-15,Guwahati,32.5,8.14,28.3,90.2,55.2,0.677,0.574,0,1,1,603.5999999999999,1185.6,85.64095405702508,-0.1399999999999988,4913.303999999999,1,1.2246467991473532e-16,-1.0,1.1092150170648465,4913.303999999999,1185.6
2022-06-16,Guwahati,7.7,7.53,33.0,73.5,54.8,0.727,0.505,1,0,0,590.4999999999999,1192.8999999999999,66.15571554276882,-0.6100000000000003,4446.464999999999,1,1.2246467991473532e-16,-1.0,0.22647058823529412,4446.464999999999,1192.8999999999999
2022-06-17,Guwahati,38.3,7.97,32.1,60.9,55.9,0.698,0.623,0,1,1,615.5999999999999,1231.1999999999998,59.19178665707662,0.4399999999999995,4906.331999999999,1,1.2246467991473532e-16,-1.0,1.1570996978851962,4906.331999999999,1231.1999999999998
2022-06-18,Guwahati,22.5,7.8,31.1,74.1,55.2,0.818,0.675,1,0,0,576.6999999999998,1253.6999999999998,50.018839992807465,-0.16999999999999993,4498.259999999998,1,1.2246467991473532e-16,-1.0,0.7009345794392523,4498.259999999998,1253.6999999999998
2022-06-19,Guwahati,33.2,7.81,35.3,77.1,55.5,0.603,0.564,2,0,0,411.3999999999999,1286.8999999999999,45.814129994605594,0.009999999999999787,3213.033999999999,1,1.2246467991473532e-16,-1.0,0.9146005509641875,3213.033999999999,1286.8999999999999
2022-06-20,Guwahati,56.7,7.52,29.3,80.1,55.2,0.591,0.679,3,0,0,262.4,1343.6,48.53559749595419,-0.29000000000000004,1973.2479999999998,1,1.2246467991473532e-16,-1.0,1.8712871287128714,1973.2479999999998,1343.6
2022-06-21,Guwahati,31.9,8.0,25.6,84.6,54.8,0.803,0.582,0,1,2,222.79999999999995,1375.5,44.376698121965646,0.4800000000000004,1782.3999999999996,1,1.2246467991473532e-16,-1.0,1.1992481203007517,1782.3999999999996,1375.5
2022-06-22,Guwahati,26.1,8.35,29.8,91.6,55.2,0.694,0.583,1,0,0,216.39999999999995,1399.6,39.80752359147423,0.34999999999999964,1806.9399999999996,1,1.2246467991473532e-16,-1.0,0.8474025974025974,1806.9399999999996,1399.6
2022-06-23,Guwahati,46.7,8.57,29.4,92.8,54.9,0.564,0.698,2,0,0,255.39999999999998,1442.7,41.53064269360567,0.22000000000000064,2188.778,1,1.2246467991473532e-16,-1.0,1.536184210526316,2188.778,1442.7
2022-06-24,Guwahati,34.9,7.44,27.2,74.8,54.7,0.597,0.735,3,0,0,251.99999999999994,1477.6,39.872982020204255,-1.13,1874.8799999999997,1,1.2246467991473532e-16,-1.0,1.2375886524822695,1874.8799999999997,1477.6
2022-06-25,Guwahati,33.8,8.34,33.1,98.7,54.8,0.578,0.68,4,0,0,263.29999999999995,1511.4,38.35473651515319,0.8999999999999995,2195.9219999999996,1,1.2246467991473532e-16,-1.0,0.9912023460410556,2195.9219999999996,1511.4
2022-06-26,Guwahati,52.4,8.46,28.0,84.8,54.7,0.674,0.647,5,0,0,282.49999999999994,1563.6999999999998,41.86605238636489,0.120000000000001,2389.95,1,1.2246467991473532e-16,-1.0,1.806896551724138,2389.95,1563.6999999999998
2022-06-27,Guwahati,13.4,7.51,28.2,74.8,54.3,0.571,0.733,6,0,0,239.19999999999993,1571.8,34.74953928977367,-0.9500000000000011,1796.3919999999994,1,1.2246467991473532e-16,-1.0,0.4589041095890411,1796.3919999999994,1571.8
2022-06-28,Guwahati,22.7,7.96,30.1,78.0,55.1,0.654,0.578,7,0,0,229.99999999999994,1594.4,31.737154467330253,0.4500000000000002,1830.7999999999995,1,1.2246467991473532e-16,-1.0,0.7299035369774919,1830.7999999999995,1594.4
2022-06-29,Guwahati,58.9,8.29,28.9,82.2,55.0,0.578,0.494,0,1,2,262.79999999999995,1651.5,38.52786585049769,0.3299999999999992,2178.6119999999996,1,1.2246467991473532e-16,-1.0,1.9698996655518395,2178.6119999999996,1651.5
2022-06-30,Guwahati,29.9,7.61,29.7,69.3,54.6,0.519,0.598,1,0,0,245.99999999999994,1681.4,36.370899387873266,-0.6799999999999988,1872.0599999999997,1,1.2246467991473532e-16,-1.0,0.9739413680781759,1872.0599999999997,1681.4
2022-07-01,Guwahati,19.5,8.38,32.8,82.7,55.0,0.691,0.614,2,0,0,230.59999999999994,1493.5,32.15317454090495,0.7700000000000005,1932.4279999999997,1,-0.4999999999999997,-0.8660254037844388,0.576923076923077,1932.4279999999997,1493.5
2022-07-02,Guwahati,38.0,8.95,31.1,89.1,55.1,0.718,0.562,3,0,0,234.79999999999993,1501.3,33.61488090567871,0.5699999999999985,2101.459999999999,1,-0.4999999999999997,-0.8660254037844388,1.1838006230529594,2101.459999999999,1501.3
2022-07-03,Guwahati,26.0,7.9,33.5,80.7,56.2,0.729,0.606,0,1,1,208.39999999999992,1499.6000000000001,31.71116067925903,-1.049999999999999,1646.3599999999994,1,-0.4999999999999997,-0.8660254037844388,0.7536231884057971,1646.3599999999994,1499.6000000000001
2022-07-04,Guwahati,22.1,8.2,33.1,84.5,55.9,0.448,0.631,0,1,1,217.09999999999997,1491.1,29.308370509444273,0.29999999999999893,1780.2199999999996,1,-0.4999999999999997,-0.8660254037844388,0.6480938416422287,1780.2199999999996,1491.1
2022-07-05,Guwahati,69.2,9.04,30.2,99.9,55.2,0.626,0.623,1,0,0,263.5999999999999,1451.8,39.2812778820832,0.8399999999999999,2382.943999999999,1,-0.4999999999999997,-0.8660254037844388,2.217948717948718,2382.943999999999,1451.8
2022-07-06,Guwahati,19.5,8.22,29.4,86.5,54.8,0.822,0.486,2,0,0,224.19999999999996,1449.3,34.3359584115624,-0.8199999999999985,1842.9239999999998,1,-0.4999999999999997,-0.8660254037844388,0.6414473684210527,1842.9239999999998,1449.3
2022-07-07,Guwahati,69.1,8.8,32.6,88.8,54.9,0.95,0.669,3,0,0,263.4,1438.3999999999999,43.026968808671796,0.5800000000000001,2317.92,1,-0.4999999999999997,-0.8660254037844388,2.0565476190476186,2317.92,1438.3999999999999
