date,district,rainfall_mm,river_level_m,temperature_c,humidity_pct,elevation_m,ndvi,soil_moisture,days_since_last_flood,flood_occurred,flood_severity
2021-03-13,Sivasagar,0.0,3.84,29.7,38.5,96.4,0.452,0.204,5,0,0
2021-03-13,Tezpur,0.0,4.34,26.8,57.1,48.5,0.314,0.284,46,0,0
2021-03-14,Barpeta,0.0,4.98,29.6,69.2,34.4,0.516,0.273,56,0,0
2021-03-14,Dhubri,0.0,5.21,24.9,54.3,27.4,0.34,0.214,63,0,0
2021-03-14,Dibrugarh,2.2,4.25,28.8,72.1,107.5,0.448,0.223,24,0,0
2021-03-14,Guwahati,0.0,4.03,28.0,59.7,55.3,0.354,0.27,59,0,0
2021-03-14,Jorhat,0.0,3.46,25.1,35.4,86.6,0.443,0.266,14,0,0
2021-03-14,Lakhimpur,0.0,3.62,26.0,62.8,102.4,0.427,0.307,4,0,0
2021-03-14,Nagaon,0.0,3.66,25.7,34.9,59.8,0.341,0.269,11,0,0
2021-03-14,Silchar,0.0,5.09,27.0,62.3,22.4,0.501,0.423,30,0,0
2021-03-14,Sivasagar,0.0,3.44,25.8,72.6,95.1,0.325,0.337,6,0,0
2021-03-14,Tezpur,0.0,3.89,30.4,75.1,47.9,0.403,0.252,47,0,0
2021-03-15,Barpeta,0.0,5.31,28.4,54.2,35.7,0.343,0.448,0,1,1
2021-03-15,Dhubri,0.0,5.02,27.8,42.3,27.3,0.504,0.428,64,0,0
2021-03-15,Dibrugarh,0.0,3.89,28.9,65.6,108.3,0.419,0.325,25,0,0
2021-03-15,Guwahati,0.0,4.06,26.9,68.4,54.0,0.402,0.35,60,0,0
2021-03-15,Jorhat,0.0,3.98,27.0,51.2,85.4,0.461,0.226,15,0,0
2021-03-15,Lakhimpur,1.7,4.22,29.1,55.0,102.2,0.41,0.327,5,0,0
2021-03-15,Nagaon,0.0,3.96,,49.4,60.0,0.432,0.439,12,0,0
2021-03-15,Silchar,0.0,4.77,30.4,41.2,21.9,0.521,0.255,31,0,0
2021-03-15,Sivasagar,0.0,3.96,24.1,57.7,93.2,0.309,0.403,7,0,0
2021-03-15,Tezpur,0.0,4.54,25.4,52.9,48.8,0.388,0.192,48,0,0
2021-03-16,Barpeta,11.0,5.16,24.5,65.0,35.3,0.489,0.234,1,0,0
2021-03-16,Dhubri,2.0,5.99,28.4,42.0,27.6,0.374,0.142,65,0,0
2021-03-16,Dibrugarh,0.0,4.18,30.3,50.7,108.3,0.28,0.475,26,0,0
2021-03-16,Guwahati,0.0,4.42,21.7,47.8,54.7,0.441,0.342,61,0,0
2021-03-16,Jorhat,0.0,4.07,28.9,50.9,85.2,0.377,0.208,16,0,0
2021-03-16,Lakhimpur,0.0,4.19,31.1,57.5,101.6,0.417,0.26,6,0,0
2021-03-16,Nagaon,0.0,4.15,,57.2,60.5,0.293,0.212,13,0,0
2021-03-16,Silchar,0.1,4.68,19.9,51.4,21.4,0.294,0.319,32,0,0
2021-03-16,Sivasagar,1.2,3.44,26.2,48.2,94.9,0.219,0.304,8,0,0
2021-03-16,Tezpur,0.0,4.4,31.1,57.9,48.8,0.354,0.279,49,0,0
2021-03-17,Barpeta,0.0,4.73,26.9,60.0,35.3,0.308,0.253,2,0,0
2021-03-17,Dhubri,0.0,5.38,24.5,45.7,28.0,0.257,0.157,66,0,0
2021-03-17,Dibrugarh,0.0,3.78,23.4,58.2,107.8,0.412,0.339,27,0,0
2021-03-17,Guwahati,0.0,4.21,22.0,58.1,55.2,0.459,0.088,62,0,0
2021-03-17,Jorhat,3.6,4.08,23.2,60.3,85.9,0.509,0.175,17,0,0
2021-03-17,Lakhimpur,0.0,3.88,25.8,54.4,102.2,0.34,0.232,7,0,0
2021-03-17,Nagaon,0.0,3.77,27.9,36.1,59.5,0.324,0.231,14,0,0
2021-03-17,Silchar,0.3,4.8,25.3,67.0,22.3,0.206,0.368,33,0,0
2021-03-17,Sivasagar,0.0,3.99,30.8,57.3,94.7,0.484,0.392,9,0,0
2021-03-17,Tezpur,3.3,4.19,28.4,36.1,47.8,0.359,0.359,50,0,0
2021-03-18,Barpeta,0.0,4.8,24.2,68.4,34.9,0.337,0.338,3,0,0
2021-03-18,Dhubri,0.0,4.65,26.6,54.7,27.7,0.459,0.198,0,1,1
2021-03-18,Dibrugarh,0.0,3.66,28.2,63.1,109.0,0.353,0.382,28,0,0
2021-03-18,Guwahati,4.4,4.5,29.8,49.0,54.4,0.197,0.28,63,0,0
2021-03-18,Jorhat,0.0,3.41,21.2,66.5,85.3,0.492,0.311,18,0,0
2021-03-18,Lakhimpur,0.0,4.03,28.4,53.6,101.7,0.392,0.26,8,0,0
2021-03-18,Nagaon,0.7,4.52,32.7,62.7,60.1,0.318,0.285,15,0,0
2021-03-18,Silchar,0.0,4.85,29.3,56.7,22.0,0.564,0.337,34,0,0
2021-03-18,Sivasagar,0.0,3.33,32.9,54.0,94.9,0.524,0.126,10,0,0
2021-03-18,Tezpur,0.0,4.82,30.9,55.9,46.9,0.404,0.244,51,0,0
2021-03-19,Barpeta,0.0,5.09,34.0,58.9,34.3,0.406,0.332,4,0,0
2021-03-19,Dhubri,2.4,5.45,27.0,50.1,27.8,0.554,0.413,1,0,0
2021-03-19,Dibrugarh,0.0,4.22,26.7,44.6,107.6,0.286,0.377,29,0,0
2021-03-19,Guwahati,0.0,4.28,26.8,60.5,54.3,0.326,0.291,64,0,0
2021-03-19,Jorhat,2.1,3.74,29.8,45.1,86.1,0.442,0.261,19,0,0
2021-03-19,Lakhimpur,0.0,4.28,28.5,45.7,101.2,0.285,0.387,9,0,0
2021-03-19,Nagaon,0.0,4.05,29.7,60.3,60.6,0.454,0.225,16,0,0
2021-03-19,Silchar,0.2,4.97,23.9,48.6,21.4,0.569,0.166,35,0,0
2021-03-19,Sivasagar,0.0,3.48,24.5,64.1,95.3,0.404,0.389,11,0,0
2021-03-19,Tezpur,0.0,3.94,30.2,48.6,46.8,0.364,0.259,52,0,0
2021-03-20,Barpeta,0.0,5.02,26.8,51.5,35.2,0.379,0.248,5,0,0
2021-03-20,Dhubri,3.6,5.2,28.3,62.1,28.2,0.334,0.206,2,0,0
2021-03-20,Dibrugarh,0.6,3.99,22.7,55.0,107.3,0.412,0.395,30,0,0
2021-03-20,Guwahati,0.0,4.08,29.1,66.9,54.1,0.336,0.385,65,0,0
2021-03-20,Jorhat,0.0,3.85,25.7,63.6,86.3,0.205,0.317,20,0,0
2021-03-20,Lakhimpur,0.0,4.25,27.4,50.4,102.6,0.333,0.119,10,0,0
2021-03-20,Nagaon,4.4,4.23,28.4,41.9,59.8,0.388,0.333,17,0,0
2021-03-20,Silchar,5.4,4.71,25.7,36.7,21.5,0.306,0.316,36,0,0
2021-03-20,Sivasagar,0.0,3.62,22.3,51.7,94.7,0.382,0.229,12,0,0
2021-03-20,Tezpur,0.0,4.14,27.9,62.2,48.2,0.596,0.279,53,0,0
2021-03-21,Barpeta,0.0,4.6,26.8,48.9,34.7,0.2,0.263,6,0,0
2021-03-21,Dhubri,0.0,4.97,20.6,62.4,27.9,0.303,0.247,3,0,0
2021-03-21,Dibrugarh,0.0,3.85,30.5,39.4,107.8,0.4,0.385,31,0,0
2021-03-21,Guwahati,0.0,4.29,25.9,62.3,54.5,0.404,0.355,66,0,0
2021-03-21,Jorhat,0.0,3.63,27.5,66.4,86.0,0.404,0.231,21,0,0
2021-03-21,Lakhimpur,1.3,3.54,25.9,59.5,101.8,0.152,0.217,11,0,0
2021-03-21,Nagaon,0.0,3.64,22.9,41.5,59.9,0.398,0.232,18,0,0
2021-03-21,Silchar,3.2,4.6,31.3,50.6,21.9,0.427,0.379,37,0,0
2021-03-21,Sivasagar,0.0,3.42,26.3,44.0,94.9,0.352,0.299,13,0,0
2021-03-21,Tezpur,0.0,4.5,30.8,51.7,47.3,0.485,0.407,54,0,0
2021-03-22,Barpeta,0.0,5.38,28.7,65.9,35.4,0.393,0.285,7,0,0
2021-03-22,Dhubri,0.0,5.3,26.5,47.7,27.7,0.588,0.371,4,0,0
2021-03-22,Dibrugarh,4.9,4.24,29.8,53.7,107.9,0.484,0.114,32,0,0
2021-03-22,Guwahati,0.0,4.93,25.3,75.9,54.8,0.377,0.369,67,0,0
2021-03-22,Jorhat,6.9,3.57,28.8,54.7,85.0,0.538,0.349,22,0,0
2021-03-22,Lakhimpur,0.0,3.62,25.2,42.4,101.8,0.373,0.36,12,0,0
2021-03-22,Nagaon,1.1,4.14,23.1,55.1,59.3,0.233,0.236,19,0,0
2021-03-22,Silchar,0.0,4.48,20.8,62.2,22.3,0.384,0.435,38,0,0
2021-03-22,Sivasagar,0.0,3.21,26.0,35.7,95.7,0.342,0.242,14,0,0
2021-03-22,Tezpur,0.0,4.75,28.9,45.8,47.1,0.537,0.337,55,0,0
2021-03-23,Barpeta,0.0,4.4,25.0,65.2,35.1,0.434,0.248,8,0,0
2021-03-23,Dhubri,0.0,4.93,24.5,42.8,28.5,0.351,0.415,5,0,0
2021-03-23,Dibrugarh,0.0,3.22,27.5,67.0,108.2,0.465,0.214,33,0,0
2021-03-23,Guwahati,0.0,4.24,27.2,63.1,54.6,0.226,0.313,68,0,0
2021-03-23,Jorhat,0.0,3.84,24.4,70.8,86.2,0.372,0.309,23,0,0
2021-03-23,Lakhimpur,0.0,3.27,25.9,69.4,102.2,0.515,0.258,13,0,0
2021-03-23,Nagaon,0.0,4.38,32.1,56.5,59.4,0.441,0.29,20,0,0
2021-03-23,Silchar,1.2,4.88,24.7,50.2,21.6,0.485,0.376,39,0,0
2021-03-23,Sivasagar,0.0,3.52,25.3,48.0,95.0,0.345,0.281,15,0,0
2021-03-23,Tezpur,0.0,4.37,27.4,53.7,48.8,0.29,0.279,56,0,0
2021-03-24,Barpeta,0.0,4.49,29.0,45.4,35.5,0.222,0.402,9,0,0
2021-03-24,Dhubri,0.0,5.04,26.4,31.6,28.3,0.398,0.202,6,0,0
2021-03-24,Dibrugarh,8.1,3.97,29.3,62.6,107.4,0.411,0.365,34,0,0
2021-03-24,Guwahati,0.0,4.14,20.9,41.2,55.9,0.574,0.307,69,0,0
2021-03-24,Jorhat,0.0,3.74,29.8,38.5,86.6,0.436,0.311,24,0,0
2021-03-24,Lakhimpur,0.0,4.03,27.8,53.1,101.4,0.194,0.404,14,0,0
2021-03-24,Nagaon,0.0,3.78,28.0,68.1,59.0,0.299,0.369,21,0,0
2021-03-24,Silchar,0.0,4.72,28.1,47.5,21.6,0.26,0.322,40,0,0
2021-03-24,Sivasagar,0.0,3.31,31.7,48.3,94.1,0.389,0.412,16,0,0
2021-03-24,Tezpur,0.0,4.38,22.4,56.8,48.1,0.395,0.189,57,0,0
2021-03-25,Barpeta,0.0,5.0,26.1,58.4,34.4,0.409,0.408,10,0,0
2021-03-25,Dhubri,2.8,5.23,29.8,49.7,28.2,0.208,0.269,7,0,0
2021-03-25,Dibrugarh,0.0,3.5,27.7,51.6,107.5,0.485,0.296,35,0,0
2021-03-25,Guwahati,0.0,4.53,20.2,53.0,56.6,0.399,0.21,70,0,0
2021-03-25,Jorhat,0.0,3.41,25.1,49.4,86.4,0.32,0.156,25,0,0
2021-03-25,Lakhimpur,1.2,3.58,27.1,60.6,102.1,0.517,0.332,15,0,0
2021-03-25,Nagaon,0.0,3.93,23.6,52.6,60.5,0.512,0.364,22,0,0
2021-03-25,Silchar,0.0,5.29,30.1,54.1,22.2,0.447,0.223,41,0,0
2021-03-25,Sivasagar,0.0,3.99,23.6,42.0,94.6,0.314,0.419,17,0,0
2021-03-25,Tezpur,0.0,4.14,32.0,51.5,47.2,0.429,0.263,58,0,0
2021-03-26,Barpeta,0.0,5.16,29.7,54.1,34.6,0.462,0.472,11,0,0
2021-03-26,Dhubri,0.3,5.56,27.1,57.1,28.2,0.516,0.207,8,0,0
2021-03-26,Dibrugarh,0.0,4.08,28.1,61.8,108.2,0.302,0.321,36,0,0
2021-03-26,Guwahati,0.4,4.7,30.2,63.1,54.9,0.526,0.353,71,0,0
2021-03-26,Jorhat,0.0,3.54,29.8,50.7,85.3,0.391,0.303,26,0,0
2021-03-26,Lakhimpur,0.0,3.75,24.6,64.0,102.0,0.387,0.22,16,0,0
2021-03-26,Nagaon,1.0,4.25,26.1,49.4,60.0,0.454,0.372,23,0,0
2021-03-26,Silchar,6.3,4.94,24.0,49.3,21.8,0.519,0.393,42,0,0
2021-03-26,Sivasagar,0.9,3.08,32.2,62.4,94.9,0.457,0.389,18,0,0
2021-03-26,Tezpur,9.5,4.58,23.8,63.6,48.3,0.081,0.348,59,0,0
2021-03-27,Barpeta,0.0,5.03,25.9,46.3,34.6,0.445,0.389,12,0,0
2021-03-27,Dhubri,3.9,4.89,30.9,57.2,28.0,0.246,0.38,9,0,0
2021-03-27,Dibrugarh,0.0,4.1,33.7,68.3,108.0,0.468,0.225,37,0,0
2021-03-27,Guwahati,10.5,4.28,27.8,45.7,54.5,0.469,0.286,72,0,0
2021-03-27,Jorhat,0.0,3.31,29.9,56.0,87.2,0.329,0.231,27,0,0
2021-03-27,Lakhimpur,0.0,3.41,28.9,51.4,101.2,0.365,0.225,17,0,0
2021-03-27,Nagaon,0.0,3.86,25.2,51.9,60.3,0.386,0.43,24,0,0
2021-03-27,Silchar,0.0,4.3,28.5,40.4,22.1,0.469,0.327,43,0,0
2021-03-27,Sivasagar,0.0,3.69,28.8,62.1,94.1,0.54,0.314,19,0,0
2021-03-27,Tezpur,0.0,4.22,29.8,60.2,48.6,0.401,0.245,60,0,0
2021-03-28,Barpeta,0.0,4.87,30.5,45.9,34.3,0.523,0.203,13,0,0
2021-03-28,Dhubri,0.0,5.39,25.0,53.7,27.4,0.471,0.269,10,0,0
2021-03-28,Dibrugarh,0.0,3.82,27.9,52.1,108.5,0.427,0.452,38,0,0
2021-03-28,Guwahati,0.0,4.01,24.9,57.9,55.7,0.399,0.294,73,0,0
2021-03-28,Jorhat,0.0,3.42,28.5,56.8,86.0,0.398,0.236,28,0,0
2021-03-28,Lakhimpur,0.0,3.78,26.0,48.6,102.7,0.291,0.301,18,0,0
2021-03-28,Nagaon,0.0,4.07,27.0,44.0,59.6,0.572,0.204,25,0,0
2021-03-28,Silchar,0.0,4.92,27.1,54.9,21.5,0.285,0.229,44,0,0
2021-03-28,Sivasagar,0.0,3.7,26.0,66.1,94.9,0.297,0.305,20,0,0
2021-03-28,Tezpur,0.0,4.57,30.2,63.8,47.9,0.51,0.306,61,0,0
2021-03-29,Barpeta,0.0,5.18,26.9,49.5,34.9,0.281,0.281,14,0,0
2021-03-29,Dhubri,2.7,4.91,23.4,47.4,27.8,0.548,0.289,11,0,0
2021-03-29,Dibrugarh,12.7,3.76,32.0,69.9,108.4,0.311,0.349,39,0,0
2021-03-29,Guwahati,0.0,4.52,29.9,62.2,55.9,0.392,0.352,74,0,0
2021-03-29,Jorhat,0.1,3.57,30.4,54.8,85.4,0.404,0.238,0,1,2
2021-03-29,Lakhimpur,0.0,3.58,28.1,68.6,101.8,0.37,0.38,19,0,0
2021-03-29,Nagaon,1.9,3.81,18.3,79.6,60.7,0.341,0.232,26,0,0
2021-03-29,Silchar,0.0,4.4,24.2,48.9,23.0,0.394,0.192,45,0,0
2021-03-29,Sivasagar,0.0,3.62,32.9,63.8,95.8,0.616,0.13,21,0,0
2021-03-29,Tezpur,1.2,4.31,29.1,56.2,48.0,0.357,0.281,0,1,1
2021-03-30,Barpeta,0.0,4.93,29.2,64.2,35.3,0.329,0.372,15,0,0
2021-03-30,Dhubri,0.0,5.39,26.5,48.6,27.7,0.502,0.223,12,0,0
2021-03-30,Dibrugarh,0.0,4.67,24.8,59.3,108.5,0.432,0.266,40,0,0
2021-03-30,Guwahati,2.1,4.23,24.6,65.2,55.3,0.483,0.318,75,0,0
2021-03-30,Jorhat,0.0,3.54,23.5,60.8,85.6,0.448,0.201,1,0,0
2021-03-30,Lakhimpur,0.0,4.33,29.2,58.9,101.7,0.495,0.273,20,0,0
2021-03-30,Nagaon,4.5,4.14,27.9,46.5,59.4,0.334,0.178,27,0,0
2021-03-30,Silchar,6.3,5.16,24.4,42.3,21.0,0.372,0.341,46,0,0
2021-03-30,Sivasagar,0.0,4.0,33.2,69.4,95.0,0.48,0.454,22,0,0
2021-03-30,Tezpur,0.0,4.21,27.3,54.4,48.1,0.403,0.336,1,0,0
2021-03-31,Barpeta,1.1,5.47,21.4,48.1,35.7,0.489,0.095,16,0,0
2021-03-31,Dhubri,0.6,5.01,27.0,42.7,28.6,0.412,0.405,13,0,0
2021-03-31,Dibrugarh,0.8,3.77,25.3,40.7,107.9,0.205,0.278,41,0,0
2021-03-31,Guwahati,0.0,4.46,27.2,56.8,54.6,0.228,0.319,76,0,0
2021-03-31,Jorhat,0.0,4.24,24.6,67.4,85.8,0.43,0.438,2,0,0
2021-03-31,Lakhimpur,0.0,3.43,29.0,64.7,101.5,0.387,0.277,21,0,0
2021-03-31,Nagaon,0.0,4.56,30.3,58.8,60.5,0.447,0.219,28,0,0
2021-03-31,Silchar,0.0,5.1,28.1,51.5,22.7,0.482,,47,0,0
2021-03-31,Sivasagar,0.0,3.72,23.4,66.6,95.4,0.46,0.266,23,0,0
2021-03-31,Tezpur,0.0,3.8,27.5,52.0,47.9,0.22,0.343,2,0,0
2021-04-01,Barpeta,0.0,4.72,30.1,50.7,34.7,0.476,0.32,17,0,0
2021-04-01,Dhubri,0.8,5.27,29.0,47.2,27.9,0.348,0.282,14,0,0
2021-04-01,Dibrugarh,0.0,4.13,28.7,53.1,108.3,0.24,0.25,42,0,0
2021-04-01,Guwahati,0.0,4.23,29.6,53.3,55.9,0.569,0.274,77,0,0
2021-04-01,Jorhat,0.0,3.84,24.8,60.9,84.9,0.532,0.407,3,0,0
2021-04-01,Lakhimpur,0.0,4.27,26.2,60.4,103.0,0.353,0.263,22,0,0
2021-04-01,Nagaon,0.0,4.22,26.0,49.0,60.2,0.392,0.413,29,0,0
2021-04-01,Silchar,0.0,4.6,27.5,43.5,22.2,0.633,0.324,48,0,0
2021-04-01,Sivasagar,0.0,3.98,31.3,63.3,95.1,0.151,0.356,24,0,0
2021-04-01,Tezpur,0.0,4.5,29.0,40.3,48.7,0.312,0.406,3,0,0
2021-04-02,Barpeta,0.0,5.57,28.3,36.6,34.9,0.487,0.261,18,0,0
2021-04-02,Dhubri,0.0,5.01,18.9,71.1,27.9,0.409,0.236,15,0,0
2021-04-02,Dibrugarh,0.0,4.01,28.5,56.4,108.1,0.366,0.295,43,0,0
2021-04-02,Guwahati,0.0,4.9,26.9,67.5,54.5,0.508,0.384,78,0,0
2021-04-02,Jorhat,0.0,3.96,23.5,69.4,85.7,0.378,0.279,4,0,0
2021-04-02,Lakhimpur,0.0,3.9,27.8,63.8,101.9,0.407,0.093,23,0,0
2021-04-02,Nagaon,0.0,4.51,23.8,46.9,60.1,0.451,0.174,30,0,0
2021-04-02,Silchar,0.0,4.77,23.4,44.2,21.6,0.615,0.282,49,0,0
2021-04-02,Sivasagar,0.0,3.63,26.8,49.4,95.5,0.469,0.36,25,0,0
2021-04-02,Tezpur,0.0,4.8,19.6,59.4,48.8,0.366,0.294,4,0,0
2021-04-03,Barpeta,0.0,5.26,25.8,65.5,35.1,0.452,0.203,19,0,0
2021-04-03,Dhubri,0.4,5.51,23.9,64.2,28.0,0.495,0.181,16,0,0
2021-04-03,Dibrugarh,0.0,,33.1,54.5,108.2,0.252,0.233,44,0,0
2021-04-03,Guwahati,0.0,3.89,26.3,53.4,55.0,0.267,0.356,79,0,0
2021-04-03,Jorhat,0.0,3.67,26.7,65.7,86.1,0.476,0.336,5,0,0
2021-04-03,Lakhimpur,0.1,3.81,27.8,61.7,102.0,0.367,0.299,24,0,0
2021-04-03,Nagaon,0.0,4.3,33.7,42.0,60.3,0.379,0.287,31,0,0
2021-04-03,Silchar,3.3,4.67,27.9,53.6,22.1,0.504,0.274,50,0,0
2021-04-03,Sivasagar,0.0,3.72,30.8,60.7,94.6,0.315,0.187,26,0,0
2021-04-03,Tezpur,4.8,4.59,22.7,70.8,47.9,0.544,0.311,5,0,0
2021-04-04,Barpeta,0.0,5.64,20.1,39.1,35.6,0.427,0.388,20,0,0
2021-04-04,Dhubri,0.0,5.51,26.0,51.1,27.9,0.345,0.313,17,0,0
2021-04-04,Dibrugarh,1.2,3.92,25.2,43.0,108.0,0.304,0.239,45,0,0
2021-04-04,Guwahati,0.0,4.11,25.5,50.4,55.2,0.446,0.056,80,0,0
2021-04-04,Jorhat,0.0,3.9,24.7,54.6,86.1,0.388,0.313,6,0,0
2021-04-04,Lakhimpur,0.0,3.93,22.9,72.0,102.2,0.383,0.314,25,0,0
2021-04-04,Nagaon,0.0,3.95,29.6,56.7,59.4,,0.33,32,0,0
2021-04-04,Silchar,0.0,4.65,15.8,62.2,22.3,0.302,0.19,51,0,0
2021-04-04,Sivasagar,3.9,3.41,28.6,58.6,95.0,0.39,0.289,27,0,0
2021-04-04,Tezpur,0.0,5.0,26.5,68.5,47.6,0.401,0.403,6,0,0
2021-04-05,Barpeta,0.0,5.24,28.4,49.0,35.0,0.472,0.372,21,0,0
2021-04-05,Dhubri,2.0,5.72,27.7,59.1,27.6,0.381,0.289,18,0,0
2021-04-05,Dibrugarh,0.0,4.09,18.8,42.8,108.0,0.392,0.235,46,0,0
2021-04-05,Guwahati,3.3,4.34,26.7,47.7,54.8,0.299,0.217,81,0,0
2021-04-05,Jorhat,0.0,4.15,23.4,63.0,85.1,0.499,0.244,7,0,0
2021-04-05,Lakhimpur,0.0,3.8,27.5,47.5,102.0,0.499,0.361,26,0,0
2021-04-05,Nagaon,0.0,4.06,27.6,56.3,59.6,0.444,0.284,33,0,0
2021-04-05,Silchar,0.0,4.47,25.2,42.2,22.0,0.301,0.496,52,0,0
2021-04-05,Sivasagar,17.6,3.71,27.2,42.8,95.0,0.511,0.418,0,1,1
2021-04-05,Tezpur,0.0,4.37,27.4,47.3,48.0,0.408,0.285,7,0,0
2021-04-06,Barpeta,0.0,4.66,33.0,37.3,35.9,0.411,0.194,22,0,0
2021-04-06,Dhubri,0.0,5.54,26.4,63.4,27.9,0.232,0.174,19,0,0
2021-04-06,Dibrugarh,0.0,3.8,25.8,68.8,107.4,0.407,0.362,47,0,0
2021-04-06,Guwahati,0.0,4.03,30.7,58.6,54.1,0.464,0.291,82,0,0
2021-04-06,Jorhat,0.0,3.96,30.8,49.3,85.7,0.451,0.173,8,0,0
2021-04-06,Lakhimpur,0.0,3.85,23.8,60.3,102.1,0.607,0.29,27,0,0
2021-04-06,Nagaon,7.0,4.24,30.4,40.1,59.9,0.333,0.318,34,0,0
2021-04-06,Silchar,0.0,5.31,23.7,54.0,21.7,0.584,0.154,53,0,0
2021-04-06,Sivasagar,0.0,3.28,28.2,48.5,95.5,0.468,0.307,1,0,0
2021-04-06,Tezpur,0.0,4.26,23.3,74.2,47.9,0.521,0.418,8,0,0
2021-04-07,Barpeta,3.5,5.02,25.0,46.1,34.5,0.348,0.403,23,0,0
2021-04-07,Dhubri,0.0,5.3,29.1,62.2,28.1,0.456,0.338,20,0,0
2021-04-07,Dibrugarh,0.0,3.84,26.5,43.7,107.6,0.452,0.328,48,0,0
2021-04-07,Guwahati,0.3,4.52,31.4,51.4,55.6,0.407,0.178,83,0,0
2021-04-07,Jorhat,0.0,4.34,22.3,52.0,86.0,0.592,0.373,9,0,0
2021-04-07,Lakhimpur,0.0,3.28,31.1,39.6,101.6,0.566,0.416,28,0,0
2021-04-07,Nagaon,0.0,4.41,27.9,62.1,59.8,0.454,0.236,35,0,0
2021-04-07,Silchar,0.0,4.48,29.8,71.7,22.8,0.465,0.159,54,0,0
2021-04-07,Sivasagar,0.0,3.59,22.8,60.1,94.7,0.427,0.25,2,0,0
2021-04-07,Tezpur,0.0,4.93,23.6,80.5,48.4,0.294,0.219,9,0,0
2021-04-08,Barpeta,0.0,4.83,24.4,45.0,35.8,0.538,0.312,24,0,0
2021-04-08,Dhubri,0.0,4.77,30.7,66.8,28.3,0.462,0.371,21,0,0
2021-04-08,Dibrugarh,0.0,4.59,29.5,45.4,108.0,0.368,0.302,49,0,0
2021-04-08,Guwahati,0.0,4.38,27.9,54.6,54.1,0.402,0.397,84,0,0
2021-04-08,Jorhat,0.0,3.66,28.5,69.7,86.1,0.45,0.379,10,0,0
2021-04-08,Lakhimpur,0.0,3.74,24.6,63.0,102.1,0.352,0.246,29,0,0
2021-04-08,Nagaon,0.0,3.91,30.0,39.1,59.2,0.353,0.401,36,0,0
2021-04-08,Silchar,0.0,4.45,27.8,38.4,22.6,0.481,0.252,55,0,0
2021-04-08,Sivasagar,2.9,3.93,30.8,63.8,95.4,0.242,0.245,3,0,0
2021-04-08,Tezpur,0.0,4.29,27.0,54.7,46.9,0.577,0.421,10,0,0
2021-04-09,Barpeta,0.0,5.35,24.2,56.4,35.2,0.477,0.175,25,0,0
2021-04-09,Dhubri,0.5,5.49,27.5,53.9,29.1,0.276,0.174,22,0,0
2021-04-09,Dibrugarh,0.0,4.15,26.7,49.3,109.1,0.326,0.322,50,0,0
2021-04-09,Guwahati,0.0,4.08,28.5,42.1,54.6,0.532,0.224,85,0,0
2021-04-09,Jorhat,5.3,3.77,27.5,55.6,85.9,0.417,0.411,11,0,0
2021-04-09,Lakhimpur,0.0,4.46,32.5,52.4,102.0,0.343,0.315,30,0,0
2021-04-09,Nagaon,0.0,4.52,31.8,43.3,60.2,0.264,0.431,37,0,0
2021-04-09,Silchar,1.2,4.76,26.4,63.5,21.5,0.514,0.362,56,0,0
2021-04-09,Sivasagar,0.4,3.22,28.1,42.2,94.8,0.319,0.36,4,0,0
2021-04-09,Tezpur,0.0,4.69,28.4,78.2,48.5,0.245,0.375,11,0,0
2021-04-10,Barpeta,0.9,4.85,23.0,35.5,35.1,0.388,0.221,26,0,0
2021-04-10,Dhubri,0.0,5.4,28.3,58.1,27.6,0.435,0.208,23,0,0
2021-04-10,Dibrugarh,0.0,4.27,32.0,62.9,107.2,0.447,0.233,0,1,2
2021-04-10,Guwahati,0.0,4.16,30.5,68.1,55.4,0.431,0.282,86,0,0
2021-04-10,Jorhat,3.5,3.97,27.4,51.0,85.9,0.473,0.338,12,0,0
2021-04-10,Lakhimpur,0.0,,26.4,58.0,101.7,0.461,0.396,31,0,0
2021-04-10,Nagaon,0.0,3.6,26.7,54.3,60.2,0.522,0.375,38,0,0
2021-04-10,Silchar,0.0,4.7,29.5,,22.3,0.352,0.246,57,0,0
2021-04-10,Sivasagar,1.0,3.27,27.2,59.8,95.1,0.371,0.257,5,0,0
2021-04-10,Tezpur,0.0,4.82,25.9,58.8,47.4,0.239,0.263,12,0,0
2021-04-11,Barpeta,0.0,4.78,28.3,47.7,35.8,0.17,0.298,27,0,0
2021-04-11,Dhubri,0.0,5.52,27.5,50.4,27.6,0.409,0.229,24,0,0
2021-04-11,Dibrugarh,2.1,3.51,27.7,42.4,107.4,0.241,0.418,1,0,0
2021-04-11,Guwahati,0.0,4.12,23.7,61.0,55.5,0.366,0.422,87,0,0
2021-04-11,Jorhat,0.0,4.2,30.4,74.8,86.0,0.418,0.326,13,0,0
2021-04-11,Lakhimpur,0.0,3.95,22.3,52.5,101.9,0.621,0.147,32,0,0
2021-04-11,Nagaon,0.0,4.45,27.6,57.8,59.5,0.289,0.44,39,0,0
2021-04-11,Silchar,0.0,4.39,28.2,51.1,23.0,0.467,0.335,58,0,0
2021-04-11,Sivasagar,0.0,3.36,24.4,59.5,95.6,0.279,0.31,6,0,0
2021-04-11,Tezpur,0.0,4.23,27.1,61.6,47.9,0.564,0.345,13,0,0
2021-04-12,Barpeta,0.0,4.69,29.7,42.2,35.3,0.31,0.366,28,0,0
2021-04-12,Dhubri,4.5,6.02,29.5,67.8,28.1,0.433,0.284,25,0,0
